Player ID,Player,Age,Team,Pos,G,GS,FGA,FGM,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg
145297.0,Mason Crosby,38.0,GNB,K,17.0,0.0,0.0,0.0,10.0,10.0,8.0,8.0,7.0,6.0,4.0,1.0,29.0,25.0,56.0,86.2,39.0,37.0,94.9,74.0,4494.0,15.0,20.3,61.0
4360234.0,Evan McPherson,23.0,CIN,K,16.0,0.0,1.0,1.0,6.0,5.0,4.0,4.0,13.0,9.0,5.0,5.0,29.0,24.0,59.0,82.8,44.0,40.0,90.9,90.0,5604.0,51.0,56.7,62.0
482460.0,Chris Boswell,31.0,PIT,K,12.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,10.0,5.0,9.0,7.0,28.0,20.0,59.0,71.4,18.0,18.0,100.0,50.0,3073.0,21.0,42.0,62.0
,Matt Prater,38.0,ARI,K,13.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,8.0,6.0,6.0,5.0,25.0,22.0,57.0,88.0,18.0,17.0,94.4,49.0,3098.0,34.0,69.4,63.0
551558.0,Harrison Butker,27.0,KAN,K,13.0,0.0,0.0,0.0,7.0,7.0,5.0,4.0,5.0,4.0,7.0,3.0,24.0,18.0,62.0,75.0,41.0,38.0,92.7,68.0,4378.0,44.0,64.7,64.0
549513.0,Jake Elliott,27.0,PHI,K,16.0,0.0,0.0,0.0,6.0,6.0,9.0,8.0,2.0,1.0,6.0,5.0,23.0,20.0,56.0,87.0,53.0,51.0,96.2,91.0,5893.0,63.0,69.2,65.0
506126.0,Cairo Santos,31.0,CHI,K,16.0,0.0,0.0,0.0,4.0,4.0,7.0,7.0,7.0,6.0,5.0,4.0,23.0,21.0,51.0,91.3,32.0,27.0,84.4,49.0,3076.0,28.0,57.1,63.0
385266.0,Randy Bullock,33.0,TEN,K,15.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,8.0,6.0,2.0,1.0,20.0,17.0,51.0,85.0,28.0,28.0,100.0,56.0,3539.0,31.0,55.4,63.0
480761.0,Dustin Hopkins,32.0,LAC,K,5.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,10.0,9.0,43.0,90.0,12.0,12.0,100.0,19.0,1175.0,17.0,89.5,62.0
3821683.0,Austin Seibert,26.0,DET,K,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,5.0,3.0,48.0,60.0,12.0,12.0,100.0,18.0,1096.0,3.0,16.7,61.0
4036146.0,Caleb Shudak,25.0,TEN,K,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,38.0,75.0,1.0,1.0,100.0,5.0,315.0,4.0,80.0,63.0
517506.0,Taylor Bertolet,30.0,LAC,K,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,28.0,100.0,6.0,6.0,100.0,11.0,630.0,5.0,45.5,57.0
4362020.0,Nick Sciba,23.0,PIT,K,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,100.0,1.0,1.0,100.0,4.0,232.0,0.0,0.0,58.0
3932960.0,Dominik Eberle,26.0,DET,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,49.0,100.0,4.0,2.0,50.0,7.0,361.0,5.0,71.4,52.0
4266790.0,Ramiz Ahmed,27.0,GNB,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,370.0,3.0,50.0,62.0
,Jake Bailey,25.0,NWE,P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,46.0,2949.0,28.0,60.9,64.0
4039396.0,Corey Bojorquez,26.0,CLE,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,79.0,0.0,0.0,79.0
4379396.0,Jake Camarda,23.0,TAM,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,78.0,4859.0,40.0,51.3,62.0
559659.0,Logan Cooke,27.0,JAX,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,45.0,0.0,0.0,45.0
3929851.0,Michael Dickson,26.0,SEA,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,65.0,0.0,0.0,65.0
514471.0,Riley Dixon,29.0,LAR,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,43.0,0.0,0.0,43.0
3916370.0,Jack Fox,26.0,DET,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,63.0,4077.0,45.0,71.4,65.0
4240128.0,Trenton Gill,23.0,CHI,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,27.0,1743.0,13.0,48.1,65.0
3936185.0,Jamie Gillan,25.0,NYG,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,57.0,0.0,0.0,57.0
379324.0,Johnny Hekker,32.0,CAR,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,8.0,0.0,0.0,8.0
541166.0,Josh Lambo,32.0,TEN,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,3.0,75.0,5.0,307.0,0.0,0.0,61.0
4035239.0,Braden Mann,25.0,NYJ,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,17.0,855.0,11.0,64.7,50.0
,Sam Martin,32.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,63.0,0.0,0.0,63.0
170311.0,Thomas Morstead,36.0,MIA,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,147.0,0.0,0.0,74.0
534595.0,Bradley Pinion,28.0,ATL,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,80.0,5143.0,59.0,73.8,64.0
3931399.0,Justin Reid,25.0,KAN,FS,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,50.0,7.0,445.0,5.0,71.4,64.0
3126368.0,JK Scott,27.0,LAC,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,387.0,5.0,83.3,65.0
4371989.0,Arryn Siposs,30.0,PHI,P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,70.0,0.0,0.0,70.0
4256051.0,Ryan Stonehouse,23.0,TEN,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,180.0,2.0,66.7,60.0
377859.0,Tress Way,32.0,WAS,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,63.0,0.0,0.0,63.0
4035685.0,Mitch Wishnowsky,30.0,SFO,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,50.0,4.0,240.0,0.0,0.0,60.0
