Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
433,Daren Bates,28,TEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0,
434,Keishawn Bierria,23,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
435,Ronald Blair,25,SFO,DE,16,0,0,0,0,0,0,0,0,0,0,0,5.5,36,24,12,10,14,0,
436,Chris Board,23,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0,
437,Brandon Bolden,28,MIA,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,6,4,2,0,0,0,
438,Devontae Booker,26,DEN,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,3,1,2,0,0,0,
439,Matthew Bosher,31,ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
440,Hunter Bradley,24,GNB,LS,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
441,Aaron Brewer,28,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
442,Beau Brinkley,28,TEN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
443,Terrence Brooks,26,NYJ,DB,16,0,0,0,0,0,1,0,1,1,0,0,0.0,10,9,1,1,0,0,
444,Harrison Butker,23,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
445,Adam Butler,24,NWE,DT,16,0,0,0,0,0,2,1,0,0,0,0,3.0,17,8,9,4,4,0,
446,Kameron Canaday,25,PIT,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
447,Trenton Cannon,24,NYJ,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0,
448,Joe Cardona,26,NWE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
449,Sean Chandler,22,NYG,DB,16,0,0,0,0,0,1,0,0,1,0,0,1.0,18,16,2,1,2,0,
450,Anthony Chickillo,26,PIT,DE,16,0,0,0,0,0,2,0,0,2,0,0,1.5,24,12,12,4,3,0,
451,Marqui Christian,24,LAR,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,36,28,8,0,1,0,
452,Morgan Cox,32,BAL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
453,James Crawford,24,GNB,DE,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,8,1,0,0,0,
454,Cody Davis,29,JAX,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,5,5,0,0,0,
455,John Denney,40,MIA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
456,Zak DeOssie,34,NYG,LB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0,
457,Riley Dixon,25,NYG,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
458,Nick Dzubnar,27,LAC,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0,0,0,
459,Chase Edmonds,22,ARI,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,7,7,0,0,0,0,
460,Lac Edwards,26,NYJ,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
461,Gerald Everett,24,LAR,TE,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
462,Ka'imi Fairbairn,24,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
463,Reid Ferguson,24,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
464,John Franklin-Myers,22,LAR,DT,16,0,0,0,0,0,0,1,0,1,0,0,2.0,10,6,4,0,0,0,
465,Dennis Gardeck,24,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0,
466,Reggie Gilbert,25,GNB,DE,16,0,0,0,0,0,2,0,0,1,0,0,2.5,38,27,11,4,8,0,
467,Najee Goode,29,IND,LB,16,0,1,16,0,16,1,0,0,0,0,0,0.0,16,7,9,0,0,0,
468,Matt Haack,24,MIA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
469,Bryce Hager,26,LAR,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,14,10,4,0,0,0,
470,Marvin Hall,25,ATL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
471,Justin Hardee,24,NOR,WR,16,0,1,77,0,77,2,0,0,0,0,0,0.0,19,17,2,2,0,0,
472,Justin Hardy,27,ATL,WR,16,0,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0,0,0,
473,Clark Harris,34,CIN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
474,Shelby Harris,27,DEN,DE,16,0,1,0,0,0,4,0,0,0,0,0,1.5,39,23,16,8,7,0,
475,Josh Harvey-Clemons,24,WAS,DB,16,0,0,0,0,0,3,0,0,0,0,0,1.0,22,18,4,1,2,0,
476,Johnny Hekker,28,LAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,AP-2
477,Thomas Hennessy,24,NYJ,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
478,Dustin Hopkins,28,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
479,Sam Hubbard,23,CIN,DE,16,0,0,0,0,0,2,1,0,1,19,1,6.0,39,27,12,7,9,0,
480,Charley Hughlett,28,CLE,LS,16,0,0,0,0,0,0,1,0,0,0,0,0.0,4,3,1,0,0,0,
481,Kemal Ishmael,27,ATL,DB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,21,11,10,0,0,0,
482,Joel Iyiegbuniwe,23,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,9,0,1,0,0,
483,Ben Jacobs,30,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,1,0,
484,J.J. Jansen,32,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
485,Darius Jennings,26,TEN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
486,Cameron Johnston,26,PHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
487,Chris Jones,29,DAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
488,Joseph Jones,24,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,0,0,
489,Marcus Kemp,23,KAN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
490,Brett Kern,32,TEN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
491,Zach Kerr,28,DEN,DT,16,0,0,0,0,0,1,0,0,0,0,0,1.5,33,15,18,2,3,0,
492,Miles Killebrew,25,DET,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
493,Micah Kiser,23,LAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
494,Sam Koch,36,BAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
495,Deon Lacey,28,BUF,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
496,L.P. Ladouceur,37,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
497,Justin Lawler,24,LAR,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,1,0,0,
498,Andy Lee,36,ARI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
499,Anthony Levine,31,BAL,DB,16,0,1,16,0,16,8,0,0,0,0,0,1.0,28,23,5,1,2,0,
500,Chris Long,33,PHI,DE,16,0,0,0,0,0,0,2,0,0,0,0,6.5,23,15,8,3,20,0,
501,Rick Lovato,26,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
502,Wil Lutz,24,NOR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
503,Cameron Lynch,25,TAM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
504,Brett Maher,29,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
505,Justin March,25,DAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
506,Jacob Martin,23,SEA,DE,16,0,0,0,0,0,0,2,0,1,0,0,3.0,10,8,2,2,8,0,
507,Sam Martin,28,DET,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
508,Brandon McManus,27,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
509,Jake McQuaide,31,LAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
510,A.J. Moore,23,HOU,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,11,7,4,0,0,0,
511,Chris Moore,25,BAL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
512,Jason Myers,27,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
513,Siran Neal,24,BUF,DB,16,0,0,0,0,0,0,1,0,1,0,0,1.0,11,10,1,2,1,0,
514,Roosevelt Nix,26,PIT,RB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,7,6,1,0,0,0,
515,Tyler Ott,26,SEA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
516,Senorise Perry,27,MIA,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,12,9,3,0,0,0,
517,Harrison Phillips,22,BUF,DT,16,0,0,0,0,0,0,0,0,1,0,0,0.0,35,20,15,4,2,0,
518,Jordan Phillips,26,2TM,DT,16,0,0,0,0,0,4,0,0,1,0,0,1.0,24,15,9,3,3,0,
518,Jordan Phillips,26,MIA,DT,4,0,0,0,0,0,1,0,0,0,0,0,1.0,5,3,2,1,3,0,
518,Jordan Phillips,26,BUF,DT,12,0,0,0,0,0,3,0,0,1,0,0,0.0,19,12,7,2,0,0,
519,Bradley Pinion,24,SFO,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
520,Lafayette Pitts,26,BUF,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0,
521,LaRoy Reynolds,28,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
522,Luke Rhodes,26,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
523,Craig Robertson,30,NOR,LB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,14,11,3,2,1,0,
524,Roy Robertson-Harris,25,CHI,DE,16,0,0,0,0,0,2,0,0,0,0,0,3.0,22,10,12,3,11,0,
525,Jacquizz Rodgers,28,TAM,RB,16,0,0,0,0,0,0,0,1,2,2,0,0.0,4,2,2,0,0,0,
526,Garrison Sanborn,33,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
527,Rigoberto Sanchez,24,IND,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
528,Patrick Scales,30,CHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
529,JK Scott,23,GNB,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
530,Tim Settle,21,WAS,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,1,0,0,
531,Matthew Slater,33,NWE,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,7,4,0,0,0,
532,Brynden Trawick,29,TEN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,1,0,
533,Tracy Walker,23,DET,DB,16,0,1,0,0,0,2,0,0,0,0,0,0.0,21,18,3,0,0,0,
534,Tress Way,28,WAS,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
535,Joe Webb,32,HOU,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
536,Jon Weeks,32,HOU,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
537,Ethan Westbrooks,28,LAR,DE,16,0,0,0,0,0,1,0,0,0,0,0,1.0,8,5,3,1,2,0,
538,Brandon Williams,26,ARI,DB,16,0,0,0,0,0,2,0,0,0,0,0,0.0,10,10,0,0,0,0,
539,Brandon Wilson,24,CIN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,0,0,0,
540,James Winchester,29,KAN,LS,16,0,0,0,0,0,0,1,0,1,0,0,0.0,1,1,0,0,0,0,
541,Mike Windt,32,LAC,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
542,Zach Wood,25,NOR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
543,Brandon Zylstra,25,MIN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
544,Robert Alford,30,ATL,LCB,15,15,0,0,0,0,11,0,0,0,0,0,0.0,50,43,7,0,0,0,
545,Kiko Alonso,28,MIA,LLB,15,15,3,30,0,15,6,3,0,1,0,0,0.0,125,79,46,3,3,0,
546,Danny Amendola,33,MIA,WR,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
547,Prince Amukamara,29,CHI,RCB,15,15,3,58,1,49,12,2,0,0,0,0,0.0,66,57,9,3,0,0,
548,Nigel Bradham,29,PHI,RLB,15,15,0,0,0,0,4,0,0,1,0,0,2.0,97,67,30,4,4,0,
549,Drew Brees,39,NOR,QB,15,15,0,0,0,0,0,0,5,4,0,0,0.0,0,0,0,0,0,0,"PB,AP-2,AP MVP-2,AP OPoY-2"
550,Jurrell Casey,29,TEN,RDE/NT,15,15,0,0,0,0,0,2,0,1,1,0,7.0,62,36,26,11,11,0,PB
551,Morris Claiborne,28,NYJ,RCB,15,15,2,17,1,17,14,0,0,0,0,0,0.0,57,44,13,2,0,0,
552,Tyrone Crawford,29,DAL,RDE,15,15,0,0,0,0,2,1,0,0,0,0,5.5,34,17,17,4,12,0,
553,Marcell Dareus,28,JAX,LDT/RDT,15,15,0,0,0,0,1,1,0,0,0,0,1.0,32,23,9,2,2,1,
554,Sean Davis,25,PIT,FS,15,15,1,27,0,27,7,0,0,0,0,0,0.0,80,59,21,0,1,0,
555,Tremaine Edmunds,20,BUF,MLB,15,15,2,19,0,17,12,2,0,0,0,0,2.0,121,80,41,5,7,0,
556,Ezekiel Elliott,23,DAL,RB,15,15,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
557,Tre Flowers,23,SEA,RCB,15,15,0,0,0,0,6,3,0,2,0,0,0.0,67,55,12,0,0,0,
558,Trey Flowers,25,NWE,LDE,15,15,0,0,0,0,2,3,0,0,0,0,7.5,57,32,25,9,20,0,
559,Kendall Fuller,23,KAN,LCB,15,15,2,0,0,0,12,1,0,0,0,0,0.0,82,64,18,1,0,0,
560,Joe Haden,29,PIT,LCB,15,15,2,0,0,0,12,1,0,0,0,0,0.0,63,51,12,2,0,0,
561,Dont'a Hightower,28,NWE,LLB,15,15,1,27,0,27,1,0,0,1,0,0,1.0,48,24,24,3,6,0,
562,Anthony Hitchens,26,KAN,LILB,15,15,0,0,0,0,0,1,0,0,0,0,0.0,135,81,54,7,2,0,
563,Margus Hunt,31,IND,RDE/LDT,15,15,0,0,0,0,2,1,0,1,0,0,5.0,30,22,8,13,6,0,
564,Micah Hyde,28,BUF,SS,15,15,2,16,0,16,5,0,0,1,9,0,0.0,58,41,17,1,0,0,
565,Michael Johnson,31,CIN,RDE,15,15,1,22,1,22,2,0,0,0,0,0,0.5,33,18,15,2,2,0,
566,Linval Joseph,30,MIN,RDT,15,15,0,0,0,0,0,1,0,1,64,1,1.0,58,36,22,4,4,0,
567,Lamarcus Joyner,28,LAR,FS,15,15,1,5,0,5,3,0,0,1,0,0,1.0,78,58,20,3,1,0,
568,Devon Kennard,27,DET,LLB,15,15,0,0,0,0,0,0,0,1,0,0,7.0,46,30,16,9,14,0,
569,Shaquille Leonard,23,IND,LLB,15,15,2,38,0,28,8,4,1,2,0,0,7.0,163,111,52,12,8,0,"AP-1,AP DRoY-1"
570,Taylor Lewan,27,TEN,LT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB
571,Kenny Moore,23,IND,LCB,15,15,3,52,0,32,11,1,0,0,0,0,1.5,77,63,14,4,2,0,
572,C.J. Mosley,26,BAL,LILB,15,15,1,0,0,0,5,0,0,0,0,0,0.5,105,70,35,6,2,0,"PB,AP-2"
573,Corey Peters,30,ARI,LDT,15,15,0,0,0,0,0,0,0,1,0,0,2.5,50,33,17,9,4,0,
574,Damarious Randall,26,CLE,SS,15,15,4,59,0,50,9,0,0,1,0,0,0.0,85,72,13,2,0,0,
575,Weston Richburg,27,SFO,C,15,15,0,0,0,0,0,0,1,0,-14,0,0.0,0,0,0,0,0,0,
576,Bradley Roby,26,DEN,LCB,15,15,1,0,0,0,12,2,0,0,0,0,0.0,50,45,5,1,0,0,
577,Frostee Rucker,35,OAK,LDE,15,15,0,0,0,0,2,0,0,0,0,0,0.0,37,23,14,2,4,0,
578,Darius Slay,27,DET,LCB,15,15,3,107,1,67,17,0,0,0,0,0,0.0,43,40,3,1,0,0,PB
579,Kenny Stills,26,MIA,WR,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
580,D.J. Swearinger,27,WAS,FS,15,15,4,33,0,22,10,3,0,1,0,0,1.0,53,42,11,0,1,0,
581,J.R. Sweezy,29,SEA,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
582,Bobby Wagner,28,SEA,MLB,15,15,1,98,1,98,11,2,0,1,11,0,1.0,138,84,54,6,8,0,"PB,AP-1"
583,Antwaun Woods,25,DAL,RDT,15,15,0,0,0,0,1,0,0,1,3,0,1.5,34,15,19,2,5,0,
584,Chidobe Awuzie,23,DAL,LCB/RCB,15,14,1,0,0,0,11,1,0,0,0,0,0.0,71,57,14,0,0,0,
585,Malcom Brown,24,NWE,RDT,15,14,0,0,0,0,0,0,0,1,0,0,0.0,39,19,20,0,1,0,
586,Patrick Chung,31,NWE,SS,15,14,1,2,0,2,3,0,0,1,0,0,0.5,84,52,32,1,2,0,
587,Jadeveon Clowney,25,HOU,ROLB,15,14,0,0,0,0,1,1,0,3,0,1,9.0,47,38,9,16,21,0,PB
588,Gareon Conley,23,OAK,RCB,15,14,3,64,1,36,15,0,0,0,0,0,0.0,37,24,13,0,0,0,
589,Stefon Diggs,25,MIN,WR,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
590,Johnathan Hankins,26,OAK,RDT,15,14,0,0,0,0,0,0,0,2,0,0,0.0,36,21,15,4,2,0,
591,Senio Kelemete,28,HOU,LG,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
592,Nevin Lawson,27,DET,RCB,15,14,0,0,0,0,5,0,0,0,0,0,1.0,53,43,10,3,1,0,
593,Vance McDonald,28,PIT,TE,15,14,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
594,Jordy Nelson,33,OAK,WR,15,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
595,Romeo Okwara,23,DET,LDE,15,14,0,0,0,0,1,1,0,0,0,0,7.5,39,28,11,8,14,0,
596,Ron Parker,31,KAN,FS,15,14,2,33,1,33,5,0,0,0,0,0,1.0,77,64,13,1,1,0,
597,Shamar Stephen,27,SEA,RDT,15,14,0,0,0,0,0,0,0,0,0,0,2.0,25,11,14,2,3,0,
598,Anthony Walker,23,IND,MLB,15,14,1,11,0,11,4,0,0,1,0,0,1.0,105,69,36,10,2,0,
599,Chris Clark,33,CAR,LT,15,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
600,Kenny Golladay,25,DET,WR,15,13,0,0,0,0,0,1,1,2,0,0,0.0,0,0,0,0,0,0,
601,B.J. Goodson,25,NYG,LILB,15,13,2,8,0,5,4,0,0,1,7,0,0.5,61,44,17,4,3,0,
602,Alvin Kamara,23,NOR,RB,15,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB
603,Wes Schweitzer,25,ATL,LG,15,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
604,Brandon Parker,23,OAK,RT,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
605,Jordan Richards,25,ATL,FS,15,12,0,0,0,0,3,0,0,0,0,0,0.0,39,27,12,0,0,0,
606,Eric Tomlinson,26,NYJ,TE,15,12,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
607,Jordan Whitehead,21,TAM,SS,15,11,0,0,0,0,4,0,0,0,0,0,0.0,76,61,15,4,0,0,
608,Eli Apple,23,2TM,LCB,15,15,2,29,0,29,14,1,0,2,2,0,0.0,75,62,13,0,0,0,
608,Eli Apple,23,NYG,LCB,5,5,0,0,0,0,5,1,0,1,0,0,0.0,23,20,3,0,0,0,
608,Eli Apple,23,NOR,LCB,10,10,2,29,0,29,9,0,0,1,2,0,0.0,52,42,10,0,0,0,
609,Anthony Brown,25,DAL,DB,15,10,1,1,0,1,8,1,0,0,0,0,2.0,44,38,6,2,3,0,
610,Jatavis Brown,24,LAC,LLB,15,10,0,0,0,0,5,1,0,0,0,0,1.0,97,61,36,4,1,0,
611,Logan Paulsen,31,ATL,TE,15,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
612,Coty Sensabaugh,30,PIT,RCB,15,10,0,0,0,0,6,1,0,0,0,0,0.0,45,40,5,1,0,0,
613,Adarius Taylor,28,TAM,MLB,15,10,1,7,0,7,5,1,0,0,0,0,1.0,60,41,19,4,1,0,
614,Anthony Harris,27,MIN,SS,15,9,3,33,0,33,6,0,0,0,0,0,0.0,46,34,12,0,1,0,
615,Eric Murray,24,KAN,SS,15,9,1,0,0,0,2,0,0,0,0,0,0.0,55,43,12,1,1,0,
616,Carl Nassib,25,TAM,LDE,15,9,0,0,0,0,2,2,0,0,0,0,6.5,29,22,7,12,14,0,
617,Nick Vannett,25,SEA,TE,15,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
618,Bene Benwikere,27,2TM,RCB,15,8,1,21,0,21,4,1,0,0,0,0,0.5,54,41,13,2,1,0,
618,Bene Benwikere,27,ARI,RCB,11,8,1,21,0,21,4,1,0,0,0,0,0.5,51,39,12,2,1,0,
618,Bene Benwikere,27,OAK,DB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
619,Ben Gedeon,24,MIN,LLB,15,8,0,0,0,0,2,0,0,0,0,0,0.0,53,29,24,0,0,0,
620,Phillip Lindsay,24,DEN,RB,15,8,0,0,0,0,0,0,0,1,7,0,0.0,1,1,0,0,0,0,PB
621,Takkarist McKinley,23,ATL,RDE,15,8,0,0,0,0,0,0,0,0,0,0,7.0,22,15,7,7,15,0,
622,Rafael Bush,31,BUF,DB,15,7,0,0,0,0,0,0,0,0,0,0,1.5,45,30,15,2,2,0,
623,Rashaan Evans,23,TEN,RILB,15,7,0,0,0,0,1,0,0,0,0,0,0.0,53,33,20,2,1,0,
624,Antone Exum,27,SFO,FS,15,7,1,32,1,32,7,1,0,0,0,0,1.0,40,34,6,2,2,0,
625,Eric Kush,29,CHI,LG,15,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
626,Orlando Scandrick,31,KAN,LCB,15,7,1,0,0,0,13,1,0,0,0,0,0.0,44,38,6,0,0,0,
627,P.J. Williams,25,NOR,MLB,15,7,1,45,1,45,9,2,0,0,0,0,1.0,53,44,9,2,2,0,
628,Mackensie Alexander,25,MIN,DB,15,6,0,0,0,0,10,0,0,0,0,0,4.0,43,36,7,7,5,0,
629,Dante Fowler,24,2TM,DE,15,6,0,0,0,0,1,2,0,2,0,0,4.0,30,23,7,5,6,0,
629,Dante Fowler,24,JAX,DE,7,0,0,0,0,0,0,1,0,1,0,0,2.0,9,8,1,1,1,0,
629,Dante Fowler,24,LAR,ROLB,8,6,0,0,0,0,1,1,0,1,0,0,2.0,21,15,6,4,5,0,
630,Ryan Groy,28,BUF,C,15,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
631,Abry Jones,27,JAX,LDT/RDT,15,6,0,0,0,0,2,0,0,0,0,0,1.0,29,21,8,5,2,0,
632,Tavon Young,24,BAL,DB,15,6,1,0,0,0,5,0,0,2,74,2,2.0,37,35,2,5,2,0,
633,Javien Elliott,25,TAM,DB,15,5,1,50,0,50,1,0,0,0,0,0,0.0,24,22,2,3,1,0,
634,Cordarrelle Patterson,27,NWE,WR,15,5,0,0,0,0,0,1,1,0,0,0,0.0,1,1,0,0,0,0,AP-2
635,Ricky Seals-Jones,23,ARI,TE,15,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
636,Isaiah Johnson,26,TAM,DB,15,4,1,6,0,6,2,0,0,1,0,0,0.0,48,40,8,0,0,0,
637,Benson Mayowa,27,ARI,DE,15,4,0,0,0,0,4,1,0,1,0,0,4.0,38,31,7,11,11,0,
638,Torry McTyer,23,MIA,DB,15,4,0,0,0,0,3,0,0,0,0,0,0.0,30,22,8,0,0,0,
639,Anthony Miller,24,CHI,WR,15,4,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
640,Al-Quadin Muhammad,23,IND,DE,15,4,0,0,0,0,1,0,0,1,0,0,0.0,28,16,12,5,2,0,
641,Golden Tate,30,2TM,WR,15,7,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,
641,Golden Tate,30,DET,WR,7,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
641,Golden Tate,30,PHI,WR,8,3,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
642,Connor Barwin,32,NYG,LB,15,3,0,0,0,0,4,0,0,0,0,0,1.0,12,6,6,1,4,0,
643,Jason Croom,24,BUF,TE,15,3,0,0,0,0,0,0,2,2,0,1,0.0,3,2,1,0,0,0,
644,Demetrius Harris,27,KAN,TE,15,3,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
645,Harold Landry,22,TEN,LB,15,3,0,0,0,0,2,1,0,0,0,0,4.5,44,24,20,5,14,0,
646,Greg Stroman,22,WAS,DB,15,3,1,23,0,23,4,1,1,1,0,0,0.0,38,31,7,0,1,0,
647,Tavon Wilson,28,DET,DB,15,3,0,0,0,0,0,0,0,0,0,0,1.0,36,30,6,2,1,0,
